nakhodka.2014-05-09 13.04.50+0400.csv
Timestamp,Lat,Lon,Accuracy(m),Speed(m\s),Distance(m),Course,Heading,dHeading,nHeading,Roll,dRoll,Pitch,dPitch,nMotion,X_accel,dX_accel,Y_accel,dY_accel,Z_accel,dZ_accel,nAccel
2014-05-09 13:40:33.289,43.47601666666666,16.218183333333332,3.3,0.0037,11.0357,293.7964,,,-1.0,,,,,-1.0,-2.3745,0.1465,-0.1785,0.057,9.6788,0.186,-1.0
2014-05-09 13:40:36.291,43.47597166666666,16.218295,3.2,0.0034,10.3181,299.0449,,,-1.0,,,,,-1.0,-2.502,0.114,-0.204,0.0721,9.7812,0.1055,-1.0
2014-05-09 13:40:39.289,43.475921666666665,16.21842,3.2,0.0038,11.53,298.8645,,,-1.0,,,,,-1.0,-2.2982,0.2502,-0.2295,0.0765,9.8323,0.1054,-1.0
2014-05-09 13:40:42.291,43.475874999999995,16.21854,3.1,0.0037,10.9979,298.1872,,,-1.0,,,,,-1.0,-2.4,0.1691,-0.2295,0.0765,9.6788,0.1637,-1.0
2014-05-09 13:40:45.289,43.475835000000004,16.21866,3.1,0.0036,10.6675,294.6717,,,-1.0,,,,,-1.0,-2.5022,0.1694,-0.2295,0.0765,9.73,0.1469,-1.0
2014-05-09 13:40:48.316,43.47579,16.21878,4.6,0.0036,10.9115,297.3285,,,-1.0,,,,,-1.0,-2.1703,0.2565,-0.204,0.0721,9.8067,0.1253,-1.0
2014-05-09 13:40:51.289,43.47573666666667,16.21889333333333,4,0.0037,10.9117,302.9631,,,-1.0,,,,,-1.0,-2.247,0.1442,-0.2295,0.0765,9.8323,0.1054,-1.0
2014-05-09 13:40:53.291,43.475706666666674,16.21897166666667,3.7,0.0036,7.155,297.8234,,,-1.0,,,,,-1.0,-2.145,0.153,-0.2677,0.0663,9.6915,0.0667,-1.0
2014-05-09 13:40:56.289,43.47566333333332,16.219091666666667,3.4,0.0036,10.8276,296.4562,,,-1.0,,,,,-1.0,-2.298,0.0968,-0.2448,0.075,9.9292,0.2032,-1.0
2014-05-09 13:40:58.292,43.475638333333336,16.219175,3.2,0.0036,7.2843,292.4609,,,-1.0,,,,,-1.0,-2.1068,0.1269,-0.1912,0.0663,9.7685,0.1671,-1.0
2014-05-09 13:41:01.289,43.47560166666667,16.219296666666665,3.1,0.0036,10.6422,292.5532,,,-1.0,,,,,-1.0,-2.2725,0.1373,-0.255,0.0721,9.7555,0.1145,-1.0
2014-05-09 13:41:04.291,43.47557,16.219423333333335,3.1,0.0036,10.8225,289.0094,,,-1.0,,,,,-1.0,-2.3235,0.1051,-0.2805,0.057,9.7302,0.1173,-1.0
2014-05-09 13:41:07.290,43.47552166666666,16.219545,3.1,0.0037,11.2047,298.6981,,,-1.0,,,,,-1.0,-2.4204,0.1145,-0.2142,0.075,9.776,0.1789,-1.0
2014-05-09 13:41:10.288,43.47548,16.219688333333334,3,0.0042,12.4731,291.8307,,,-1.0,,,,,-1.0,-2.6553,0.1447,-0.2805,0.057,9.8068,0.0886,-1.0
2014-05-09 13:41:13.292,43.47546333333333,16.219833333333334,2.8,0.0039,11.8593,279.0007,,,-1.0,,,,,-1.0,-2.5277,0.1172,-0.255,0.0721,9.7812,0.1055,-1.0
2014-05-09 13:41:16.291,43.47544833333333,16.21994833333333,2.6,0.0031,9.4387,280.1898,,,-1.0,,,,,-1.0,-2.298,0.1975,-0.255,0.0721,9.7557,0.1447,-1.0
2014-05-09 13:41:19.289,43.475426666666664,16.220068333333334,3.9,0.0033,9.9893,283.9722,,,-1.0,,,,,-1.0,-2.2674,0.1145,-0.2142,0.075,9.7762,0.0616,-1.0
2014-05-09 13:41:22.291,43.47540333333333,16.220193333333334,3.3,0.0035,10.4264,284.4257,,,-1.0,,,,,-1.0,-2.4512,0.1978,-0.204,0.0721,9.8065,0.1535,-1.0
2014-05-09 13:41:25.290,43.47538833333333,16.22031666666667,3,0.0034,10.102,279.5143,,,-1.0,,,,,-1.0,-2.196,0.0721,-0.2295,0.0765,9.8833,0.1467,-1.0
2014-05-09 13:41:28.291,43.47536333333334,16.220455,2.8,0.0038,11.5161,283.9847,,,-1.0,,,,,-1.0,-2.247,0.0721,-0.2295,0.0765,9.8323,0.1054,-1.0
2014-05-09 13:41:31.289,43.475345,16.220579999999998,2.7,0.0034,10.3018,281.4263,,,-1.0,,,,,-1.0,-2.349,0.0721,-0.1785,0.057,9.7042,0.1144,-1.0
2014-05-09 13:41:34.335,43.47532666666666,16.220708333333334,2.7,0.0035,10.5659,281.137,,,-1.0,,,,,-1.0,-2.3898,0.1224,-0.1836,0.0612,9.7146,0.1565,-1.0
2014-05-09 13:41:37.290,43.47530666666667,16.220845,2.6,0.0038,11.2624,281.4016,,,-1.0,,,,,-1.0,-2.094,0.0721,-0.204,0.0721,9.7812,0.1055,-1.0
2014-05-09 13:41:40.291,43.47528833333334,16.220978333333335,2.6,0.0037,10.9625,280.7292,,,-1.0,,,,,-1.0,-2.3898,0.075,-0.1836,0.0612,9.7454,0.1565,-1.0
2014-05-09 13:41:43.289,43.47526500000001,16.221106666666667,2.7,0.0036,10.6874,284.066,,,-1.0,,,,,-1.0,-2.2215,0.0765,-0.204,0.0721,9.8323,0.1054,-1.0
2014-05-09 13:41:46.292,43.47524333333334,16.22124,2.7,0.0037,11.0376,282.6221,,,-1.0,,,,,-1.0,-2.3592,0.1224,-0.2142,0.075,9.8374,0.1148,-1.0
2014-05-09 13:41:49.293,43.475225,16.221375000000002,2.6,0.0037,11.0948,280.5998,,,-1.0,,,,,-1.0,-2.2368,0.1224,-0.2142,0.075,9.7452,0.1229,-1.0
2014-05-09 13:41:52.291,43.47519333333333,16.22150333333333,3.4,0.0037,10.9499,288.7798,,,-1.0,,,,,-1.0,-2.502,0.114,-0.204,0.0721,9.73,0.1469,-1.0
2014-05-09 13:41:55.289,43.47516833333334,16.221639999999997,3,0.0038,11.3855,284.1483,,,-1.0,,,,,-1.0,-2.043,0.114,-0.2295,0.0765,9.73,0.1469,-1.0
2014-05-09 13:41:58.307,43.475145000000005,16.221774999999997,2.8,0.0037,11.2106,283.397,,,-1.0,,,,,-1.0,-2.5532,0.1143,-0.2295,0.0765,9.7555,0.1145,-1.0
2014-05-09 13:42:01.289,43.475125,16.221906666666666,2.7,0.0036,10.8668,281.8226,,,-1.0,,,,,-1.0,-2.196,0.0721,-0.204,0.0721,9.8322,0.1378,-1.0
2014-05-09 13:42:04.291,43.475098333333335,16.22204833333333,2.6,0.0039,11.8228,284.5417,,,-1.0,,,,,-1.0,-2.298,0.0968,-0.1836,0.0612,9.8068,0.0971,-1.0
2014-05-09 13:42:07.289,43.47507833333334,16.222171666666668,2.6,0.0034,10.2088,282.5967,,,-1.0,,,,,-1.0,-2.4204,0.0612,-0.2448,0.075,9.7758,0.1504,-1.0
2014-05-09 13:42:10.293,43.475055000000005,16.2223,2.5,0.0036,10.6874,284.066,,,-1.0,,,,,-1.0,-2.1702,0.3472,-0.204,0.0721,9.8068,0.0886,-1.0
2014-05-09 13:42:13.289,43.47502666666666,16.22243166666667,2.5,0.0037,11.0941,286.5171,,,-1.0,,,,,-1.0,-2.3235,0.1051,-0.204,0.0721,9.73,0.1469,-1.0
2014-05-09 13:42:16.291,43.475008333333335,16.222551666666668,2.5,0.0033,9.9063,281.889,,,-1.0,,,,,-1.0,-2.5428,0.075,-0.1836,0.0612,9.7146,0.0754,-1.0
2014-05-09 13:42:19.311,43.47499333333334,16.222676666666665,2.5,0.0034,10.2348,279.3897,,,-1.0,,,,,-1.0,-2.0682,0.1715,-0.2295,0.0765,9.7555,0.1145,-1.0
2014-05-09 13:42:22.291,43.47497333333334,16.22281,3.6,0.0037,10.9986,281.6788,,,-1.0,,,,,-1.0,-2.2725,0.1373,-0.204,0.0721,9.7045,0.1696,-1.0
2014-05-09 13:42:25.289,43.474945,16.222936666666666,3.2,0.0036,10.7074,287.1316,,,-1.0,,,,,-1.0,-2.5275,0.0765,-0.2295,0.0765,9.6915,0.0667,-1.0
2014-05-09 13:42:28.291,43.474920000000004,16.223071666666666,3,0.0037,11.255,284.3158,,,-1.0,,,,,-1.0,-2.1195,0.1051,-0.204,0.114,9.7045,0.1696,-1.0
2014-05-09 13:42:31.289,43.474895,16.223209999999998,2.8,0.0038,11.5161,283.9846,,,-1.0,,,,,-1.0,-2.349,0.0721,-0.204,0.0721,9.7043,0.1447,-1.0
2014-05-09 13:42:34.291,43.47488,16.223338333333334,2.7,0.0035,10.5006,279.15,,,-1.0,,,,,-1.0,-2.451,0.1249,-0.204,0.0721,9.8323,0.1054,-1.0
2014-05-09 13:42:37.289,43.47486000000001,16.223476666666667,2.6,0.0038,11.3945,281.2677,,,-1.0,,,,,-1.0,-2.2725,0.1051,-0.2295,0.1169,9.8832,0.1715,-1.0
2014-05-09 13:42:40.291,43.47484166666666,16.223611666666667,2.6,0.0037,11.0949,280.5997,,,-1.0,,,,,-1.0,-2.298,0,-0.255,0.0721,9.8323,0.1054,-1.0
2014-05-09 13:42:43.289,43.47482,16.223746666666667,2.6,0.0037,11.1691,282.4711,,,-1.0,,,,,-1.0,-2.196,0.0721,-0.204,0.0721,9.8323,0.1054,-1.0
2014-05-09 13:42:46.291,43.47479333333334,16.223881666666667,2.5,0.0038,11.3024,285.2272,,,-1.0,,,,,-1.0,-2.3286,0.1145,-0.2142,0.075,9.8376,0.0612,-1.0
2014-05-09 13:42:49.289,43.47477333333333,16.224006666666664,2.5,0.0034,10.3403,282.4339,,,-1.0,,,,,-1.0,-2.2725,0.1633,-0.204,0.0721,9.8323,0.1054,-1.0
2014-05-09 13:42:52.291,43.47475166666666,16.224143333333334,3.7,0.0038,11.3006,282.3237,,,-1.0,,,,,-1.0,-2.298,0.153,-0.204,0.0721,9.7813,0.1377,-1.0
2014-05-09 13:42:55.289,43.47473166666667,16.224278333333334,3.2,0.0037,11.1305,281.5385,,,-1.0,,,,,-1.0,-2.3286,0.1784,-0.2142,0.075,9.7454,0.0754,-1.0
2014-05-09 13:42:58.291,43.47470833333333,16.224406666666667,2.9,0.0036,10.6875,284.0659,,,-1.0,,,,,-1.0,-2.349,0.114,-0.2295,0.0765,9.7812,0.1055,-1.0
2014-05-09 13:43:01.289,43.47468833333334,16.22453833333333,2.7,0.0036,10.8668,281.8225,,,-1.0,,,,,-1.0,-2.247,0.0721,-0.2295,0.0765,9.7557,0.1447,-1.0
2014-05-09 13:43:04.291,43.47466666666666,16.224663333333336,2.6,0.0035,10.3818,283.4338,,,-1.0,,,,,-1.0,-2.5022,0.1694,-0.204,0.0721,9.781,0.1637,-1.0
2014-05-09 13:43:07.289,43.474646666666665,16.22479,2.6,0.0035,10.4718,282.2753,,,-1.0,,,,,-1.0,-2.3592,0.156,-0.2142,0.075,9.6532,0.0971,-1.0
2014-05-09 13:43:10.291,43.47463,16.224926666666665,2.6,0.0037,11.195,279.5395,,,-1.0,,,,,-1.0,-2.3898,0.1224,-0.2142,0.075,9.8068,0.0971,-1.0
2014-05-09 13:43:12.308,43.47461333333334,16.225015,2.6,0.0037,7.373,284.5744,,,-1.0,,,,,-1.0,-2.6045,0.1535,-0.153,0,9.73,0.077,-1.0
2014-05-09 13:43:15.289,43.47459333333333,16.22514333333333,2.6,0.0036,10.6034,282.1206,,,-1.0,,,,,-1.0,-2.5278,0.2617,-0.2295,0.0765,9.8323,0.1054,-1.0
2014-05-09 13:43:18.291,43.47456833333334,16.225276666666666,2.5,0.0037,11.1247,284.4872,,,-1.0,,,,,-1.0,-2.196,0.114,-0.204,0.0721,9.7557,0.0726,-1.0
2014-05-09 13:43:21.288,43.47454666666666,16.225411666666666,2.5,0.0037,11.1691,282.471,,,-1.0,,,,,-1.0,-2.4767,0.1636,-0.2295,0.0765,9.73,0.1469,-1.0
2014-05-09 13:43:24.290,43.47452166666667,16.225531666666665,3.6,0.0034,10.0855,286.0181,,,-1.0,,,,,-1.0,-2.4767,0.1859,-0.204,0.0721,9.7555,0.1145,-1.0
2014-05-09 13:43:27.288,43.47449333333334,16.225661666666667,3.1,0.0037,10.9651,286.717,,,-1.0,,,,,-1.0,-2.2725,0.057,-0.204,0.0721,9.7557,0.0726,-1.0
2014-05-09 13:43:30.290,43.474468333333334,16.225791666666666,2.9,0.0036,10.8642,284.8424,,,-1.0,,,,,-1.0,-2.4,0.0721,-0.1785,0.1373,9.73,0.1469,-1.0
2014-05-09 13:43:32.298,43.47445333333334,16.22588,2.8,0.0036,7.3285,283.1704,,,-1.0,,,,,-1.0,-2.451,0.153,-0.2677,0.0663,9.6918,0.1273,-1.0
2014-05-09 13:43:34.292,43.474444999999996,16.225966666666668,2.7,0.0035,7.0623,277.5478,,,-1.0,,,,,-1.0,-2.4128,0.1269,-0.1912,0.0663,9.7685,0.1671,-1.0
2014-05-09 13:43:37.289,43.47442833333333,16.226098333333333,2.6,0.0036,10.797,279.8947,,,-1.0,,,,,-1.0,-2.4,0.0721,-0.2295,0.0765,9.7557,0.0726,-1.0
2014-05-09 13:43:40.291,43.47440333333334,16.226233333333333,2.6,0.0037,11.2551,284.3157,,,-1.0,,,,,-1.0,-2.5532,0.1143,-0.1785,0.057,9.73,0.1469,-1.0
2014-05-09 13:43:43.291,43.47438166666667,16.22636333333333,2.5,0.0036,10.7751,282.9348,,,-1.0,,,,,-1.0,-2.298,0.153,-0.2295,0.0765,9.73,0.1469,-1.0
2014-05-09 13:43:46.291,43.47436166666667,16.226485,2.6,0.0034,10.0776,282.7634,,,-1.0,,,,,-1.0,-2.7833,0.1636,-0.255,0.0721,9.6532,0.1533,-1.0
2014-05-09 13:43:49.289,43.47434,16.22661833333333,2.6,0.0037,11.0378,282.6219,,,-1.0,,,,,-1.0,-2.3237,0.2241,-0.2805,0.057,9.7042,0.1144,-1.0
2014-05-09 13:43:52.291,43.47431666666667,16.226748333333333,2.6,0.0036,10.8182,283.8925,,,-1.0,,,,,-1.0,-2.5788,0.1636,-0.255,0.0721,9.7812,0.206,-1.0
2014-05-09 13:43:55.289,43.47430166666666,16.226883333333333,3.6,0.0037,11.0328,278.7051,,,-1.0,,,,,-1.0,-2.4512,0.2166,-0.2295,0.0765,9.8068,0.0886,-1.0
2014-05-09 13:43:58.291,43.47428333333334,16.227014999999998,3.1,0.0036,10.8304,280.8617,,,-1.0,,,,,-1.0,-2.4768,0.241,-0.2295,0.0765,9.7555,0.1145,-1.0
2014-05-09 13:44:01.289,43.474264999999995,16.227143333333334,2.9,0.0035,10.5661,281.1368,,,-1.0,,,,,-1.0,-2.6555,0.2285,-0.2295,0.0765,9.7043,0.1447,-1.0
2014-05-09 13:44:04.291,43.474241666666664,16.227271666666663,2.7,0.0036,10.6876,284.0658,,,-1.0,,,,,-1.0,-2.4767,0.1377,-0.255,0.0721,9.7555,0.1145,-1.0
2014-05-09 13:44:07.289,43.47421666666667,16.227398333333333,2.6,0.0035,10.6042,285.2151,,,-1.0,,,,,-1.0,-2.349,0.1691,-0.2805,0.057,9.7043,0.0726,-1.0
2014-05-09 13:44:10.291,43.47419,16.227518333333332,2.6,0.0034,10.1383,287.0259,,,-1.0,,,,,-1.0,-2.63,0.3117,-0.357,0.114,9.7557,0.0726,-1.0
2014-05-09 13:44:13.289,43.47416833333333,16.227635000000003,2.5,0.0032,9.7284,284.3549,,,-1.0,,,,,-1.0,-2.5277,0.1467,-0.3825,0.0765,9.73,0.077,-1.0
2014-05-09 13:44:16.291,43.47414666666667,16.227743333333333,2.4,0.003,9.0778,285.4083,,,-1.0,,,,,-1.0,-2.349,0.0721,-0.3315,0.057,9.7557,0.1447,-1.0
2014-05-09 13:44:19.288,43.474129999999995,16.227845,2.4,0.0028,8.4199,282.7297,,,-1.0,,,,,-1.0,-2.4893,0.1269,-0.306,0,9.73,0.077,-1.0
2014-05-09 13:44:22.290,43.47411833333334,16.227946666666664,2.4,0.0028,8.315,278.9859,,,-1.0,,,,,-1.0,-2.349,0.1442,-0.2295,0.0765,9.7555,0.1145,-1.0
2014-05-09 13:44:25.288,43.474096666666675,16.228054999999998,3.5,0.003,9.0778,285.4083,,,-1.0,,,,,-1.0,-2.4765,0.1051,-0.306,0.0883,9.7043,0.1447,-1.0
2014-05-09 13:44:28.291,43.474084999999995,16.228143333333332,2.9,0.0024,7.253,280.315,,,-1.0,,,,,-1.0,-2.2468,0.2887,-0.306,0,9.7555,0.1145,-1.0
2014-05-09 13:44:31.288,43.47407166666667,16.228238333333334,2.7,0.0026,7.8166,280.9461,,,-1.0,,,,,-1.0,-2.4257,0.2408,-0.2295,0.0765,9.8068,0.1533,-1.0
2014-05-09 13:44:34.291,43.47405833333334,16.228335,2.5,0.0026,7.9488,280.7619,,,-1.0,,,,,-1.0,-2.349,0.0721,-0.2805,0.057,9.8323,0.1375,-1.0
2014-05-09 13:44:37.288,43.474039999999995,16.22843333333333,2.4,0.0027,8.2016,284.4086,,,-1.0,,,,,-1.0,-2.145,0.1767,-0.255,0.0721,9.73,0.1469,-1.0
2014-05-09 13:44:40.290,43.47402,16.228535,2.4,0.0028,8.5094,285.1674,,,-1.0,,,,,-1.0,-2.6043,0.1533,-0.3315,0.1051,9.7812,0.1055,-1.0
2014-05-09 13:44:43.288,43.47399833333334,16.228641666666665,2.3,0.003,8.9481,285.6374,,,-1.0,,,,,-1.0,-2.2215,0.1925,-0.2805,0.1051,9.8067,0.1979,-1.0
2014-05-09 13:44:46.293,43.47397833333333,16.228741666666668,2.3,0.0028,8.3795,285.4083,,,-1.0,,,,,-1.0,-2.5122,0.075,-0.306,0,9.7762,0.0616,-1.0
2014-05-09 13:44:49.288,43.47396333333333,16.228848333333335,2.3,0.0029,8.7772,280.967,,,-1.0,,,,,-1.0,-2.1756,0.1145,-0.2754,0.0612,9.684,0.1149,-1.0
2014-05-09 13:44:52.290,43.473948333333325,16.228945,2.2,0.0027,7.9856,282.0697,,,-1.0,,,,,-1.0,-2.5736,0.1148,-0.306,0,9.8068,0.0971,-1.0
2014-05-09 13:44:55.288,43.473935,16.229041666666667,2.2,0.0027,7.9488,280.7618,,,-1.0,,,,,-1.0,-2.2215,0.0765,-0.306,0.0883,9.7812,0.1055,-1.0
2014-05-09 13:44:58.293,43.473916666666675,16.229126666666666,3,0.0024,7.1634,286.5528,,,-1.0,,,,,-1.0,-2.4,0.1442,-0.2805,0.057,9.7812,0.1055,-1.0
2014-05-09 13:45:01.289,43.473904999999995,16.229226666666666,2.8,0.0027,8.182,279.1332,,,-1.0,,,,,-1.0,-2.3235,0.2056,-0.255,0.0721,9.7043,0.1447,-1.0
2014-05-09 13:45:04.291,43.47388333333333,16.229331666666667,2.6,0.0029,8.8185,285.8731,,,-1.0,,,,,-1.0,-2.4765,0.1633,-0.306,0,9.7298,0.1173,-1.0
2014-05-09 13:45:07.289,43.47386333333334,16.22942833333333,2.5,0.0027,8.1202,285.9131,,,-1.0,,,,,-1.0,-2.2215,0.0765,-0.306,0,9.8065,0.1535,-1.0
2014-05-09 13:45:10.291,43.47384333333333,16.229528333333334,2.5,0.0028,8.3795,285.4083,,,-1.0,,,,,-1.0,-2.2368,0.075,-0.2448,0.075,9.8066,0.168,-1.0
2014-05-09 13:45:13.288,43.47382833333333,16.229623333333333,2.4,0.0026,7.854,282.2751,,,-1.0,,,,,-1.0,-2.2368,0.1224,-0.2142,0.075,9.776,0.1149,-1.0
2014-05-09 13:45:16.290,43.47380833333333,16.229721666666666,2.3,0.0027,8.2498,285.6567,,,-1.0,,,,,-1.0,-2.2468,0.2106,-0.2805,0.1051,9.7812,0.1055,-1.0
2014-05-09 13:45:19.329,43.473785,16.229816666666668,2.3,0.0027,8.1021,288.6987,,,-1.0,,,,,-1.0,-2.3745,0.1465,-0.2805,0.057,9.7812,0.1637,-1.0
2014-05-09 13:45:22.291,43.47376333333333,16.229913333333332,2.3,0.0028,8.1731,287.164,,,-1.0,,,,,-1.0,-2.2215,0.2295,-0.2805,0.1051,9.7812,0.1055,-1.0
2014-05-09 13:45:25.289,43.47374166666667,16.230014999999998,2.3,0.0029,8.5598,286.3661,,,-1.0,,,,,-1.0,-2.5787,0.1054,-0.255,0.0721,9.7813,0.0574,-1.0
2014-05-09 13:45:28.290,43.473723333333325,16.23012,3.2,0.0029,8.7243,283.5284,,,-1.0,,,,,-1.0,-2.5428,0.075,-0.2448,0.075,9.7454,0.0754,-1.0
2014-05-09 13:45:31.288,43.47372,16.230223333333335,3,0.0028,8.3559,272.5452,,,-1.0,,,,,-1.0,-2.7067,0.1447,-0.2295,0.0765,9.7557,0.0726,-1.0
2014-05-09 13:45:34.290,43.47371499999999,16.230328333333333,2.8,0.0028,8.5005,273.7543,,,-1.0,,,,,-1.0,-2.3592,0.075,-0.2448,0.075,9.776,0.1149,-1.0
2014-05-09 13:45:37.289,43.47371,16.230431666666668,2.8,0.0028,8.3662,273.8147,,,-1.0,,,,,-1.0,-2.451,0.1249,-0.2295,0.0765,9.679,0.1861,-1.0
2014-05-09 13:45:39.290,43.47370833333333,16.230495,2.8,0.0026,5.1196,272.0768,,,-1.0,,,,,-1.0,-2.3745,0.0765,-0.306,0,9.8068,0.1085,-1.0
2014-05-09 13:45:42.292,43.47370833333333,16.230593333333335,2.7,0.0026,7.9437,270,,,-1.0,,,,,-1.0,-2.5277,0.1467,-0.255,0.0721,9.6788,0.1055,-1.0
2014-05-09 13:45:45.288,43.47369833333334,16.230700000000002,2.7,0.0029,8.6885,277.3612,,,-1.0,,,,,-1.0,-2.298,0.1249,-0.2805,0.057,9.73,0.077,-1.0
2014-05-09 13:45:48.290,43.47369666666667,16.230801666666665,2.7,0.0027,8.2151,271.2941,,,-1.0,,,,,-1.0,-2.4816,0.0612,-0.2754,0.0612,9.7146,0.0754,-1.0
2014-05-09 13:45:51.287,43.473691666666674,16.230908333333332,2.8,0.0029,8.6349,273.6958,,,-1.0,,,,,-1.0,-2.349,0.1442,-0.306,0.1249,9.8068,0.0886,-1.0
2014-05-09 13:45:54.290,43.473695,16.23101,2.8,0.0027,8.2214,267.4132,,,-1.0,,,,,-1.0,-2.579,0.2242,-0.3315,0.057,9.7813,0.1377,-1.0
2014-05-09 13:45:57.288,43.473699999999994,16.231103333333333,2.8,0.0025,7.5603,265.778,,,-1.0,,,,,-1.0,-2.247,0.1691,-0.2805,0.057,9.7302,0.1173,-1.0
2014-05-09 13:46:00.293,43.473695,16.231213333333336,3.7,0.003,8.9036,273.5842,,,-1.0,,,,,-1.0,-2.543,0.1563,-0.2754,0.0612,9.776,0.1149,-1.0
2014-05-09 13:46:03.287,43.473686666666666,16.23130666666667,3.3,0.0025,7.5966,277.0142,,,-1.0,,,,,-1.0,-2.5122,0.1224,-0.3366,0.0612,9.7146,0.0754,-1.0
2014-05-09 13:46:06.290,43.473684999999996,16.231415000000002,3.1,0.0029,8.7535,271.2145,,,-1.0,,,,,-1.0,-2.2217,0.2899,-0.2805,0.057,9.7812,0.1055,-1.0
2014-05-09 13:46:09.287,43.47368166666667,16.23152,2.9,0.0028,8.4904,272.5049,,,-1.0,,,,,-1.0,-2.5126,0.2841,-0.2448,0.075,9.776,0.1149,-1.0
2014-05-09 13:46:12.307,43.47367666666667,16.231620000000003,2.8,0.0027,8.0975,273.9415,,,-1.0,,,,,-1.0,-2.6046,0.3213,-0.306,0.0968,9.7456,0.1228,-1.0
2014-05-09 13:46:15.287,43.473675,16.231708333333334,2.7,0.0024,7.1383,271.4894,,,-1.0,,,,,-1.0,-2.196,0.1442,-0.306,0.0883,9.7555,0.1145,-1.0
2014-05-09 13:46:18.290,43.47366666666667,16.23183,2.7,0.0033,9.8723,275.3918,,,-1.0,,,,,-1.0,-2.5278,0.1929,-0.2805,0.057,9.7045,0.1145,-1.0
2014-05-09 13:46:21.285,43.47366333333333,16.23193,2.7,0.0027,8.0869,272.63,,,-1.0,,,,,-1.0,-2.1756,0.0612,-0.2754,0.0612,9.7146,0.0754,-1.0
2014-05-09 13:46:24.287,43.47365333333334,16.232028333333336,2.6,0.0027,8.0213,277.9772,,,-1.0,,,,,-1.0,-2.4128,0.0663,-0.2677,0.0663,9.73,0.1715,-1.0
2014-05-09 13:46:26.297,43.473643333333335,16.232105,2.6,0.0031,6.2927,280.1895,,,-1.0,,,,,-1.0,-2.196,0.1908,-0.255,0.0721,9.807,0,-1.0
2014-05-09 13:46:28.291,43.47363666666667,16.232168333333334,2.6,0.0026,5.1698,278.2533,,,-1.0,,,,,-1.0,-2.2213,0.3157,-0.2677,0.0663,9.7682,0.1273,-1.0
2014-05-09 13:46:31.290,43.473639999999996,16.232273333333335,3.4,0.0028,8.4904,267.4952,,,-1.0,,,,,-1.0,-2.543,0.1228,-0.306,0.0968,9.776,0.1149,-1.0
2014-05-09 13:46:34.291,43.47363666666667,16.232378333333333,3.1,0.0028,8.4904,272.5049,,,-1.0,,,,,-1.0,-2.4765,0.1373,-0.2805,0.057,9.7043,0.1447,-1.0
2014-05-09 13:46:37.295,43.473633333333325,16.232468333333333,2.9,0.0024,7.28,272.9217,,,-1.0,,,,,-1.0,-2.2725,0.1373,-0.255,0.0721,9.73,0.077,-1.0
2014-05-09 13:46:40.291,43.47363,16.232578333333333,2.8,0.003,8.8939,272.3912,,,-1.0,,,,,-1.0,-2.4002,0.2283,-0.306,0,9.7555,0.1145,-1.0
2014-05-09 13:46:43.288,43.47362,16.23267666666667,2.7,0.0027,8.0213,277.9772,,,-1.0,,,,,-1.0,-2.2598,0.0663,-0.2677,0.0663,9.6915,0.0667,-1.0
2014-05-09 13:46:46.293,43.473615,16.232786666666666,2.6,0.003,8.9036,273.5841,,,-1.0,,,,,-1.0,-2.4765,0.1051,-0.255,0.0721,9.6788,0.186,-1.0
2014-05-09 13:46:49.287,43.473605,16.23289833333333,2.6,0.003,9.0893,277.0349,,,-1.0,,,,,-1.0,-2.3745,0.1711,-0.255,0.0721,9.7812,0.1055,-1.0
2014-05-09 13:46:52.291,43.473594999999996,16.233006666666665,2.6,0.0029,8.8221,277.2491,,,-1.0,,,,,-1.0,-2.1705,0.2056,-0.306,0.0883,9.7302,0.1173,-1.0
2014-05-09 13:46:55.287,43.473596666666666,16.233116666666668,2.6,0.003,8.8881,268.8039,,,-1.0,,,,,-1.0,-2.4893,0.1269,-0.306,0,9.8068,0.1085,-1.0
2014-05-09 13:46:58.291,43.47359166666667,16.233216666666667,2.6,0.0027,8.0975,273.9415,,,-1.0,,,,,-1.0,-2.196,0.1691,-0.255,0.0721,9.7812,0.1055,-1.0
2014-05-09 13:47:01.287,43.47359166666667,16.233330000000002,3.7,0.0031,9.1555,270,,,-1.0,,,,,-1.0,-2.5022,0.2106,-0.2295,0.0765,9.7045,0.1696,-1.0
2014-05-09 13:47:04.291,43.473601666666674,16.233423333333334,3.3,0.0025,7.6215,261.6014,,,-1.0,,,,,-1.0,-2.8087,0.2285,-0.306,0,9.7045,0.1145,-1.0
2014-05-09 13:47:07.287,43.47361333333333,16.23352,3,0.0026,7.9163,260.5576,,,-1.0,,,,,-1.0,-2.4,0.0721,-0.2295,0.0765,9.7302,0.1173,-1.0
2014-05-09 13:47:10.299,43.47362833333333,16.233613333333334,2.9,0.0026,7.7225,257.5126,,,-1.0,,,,,-1.0,-2.6298,0.1055,-0.306,0.0883,9.7045,0.1145,-1.0
2014-05-09 13:47:13.287,43.473633333333325,16.233715,2.8,0.0028,8.2318,266.123,,,-1.0,,,,,-1.0,-2.2674,0.1499,-0.2142,0.075,9.7452,0.1229,-1.0
2014-05-09 13:47:16.308,43.473639999999996,16.233816666666666,2.9,0.0027,8.2465,264.8368,,,-1.0,,,,,-1.0,-2.451,0.0883,-0.2805,0.057,9.7557,0.0726,-1.0
